customer_id,age,gender,country,registration_date,acquisition_channel
CUST_02888,51,Female,USA,2023-06-25 15:22:17,Google Ads
CUST_05647,27,Female,Germany,2023-12-10 11:50:49,Direct
CUST_06723,39,Female,Germany,2024-02-13 22:56:16,Google Ads
CUST_08226,29,Male,Canada,2024-05-15 09:30:03,Google Ads
CUST_04167,31,Female,Japan,2023-09-11 10:52:01,Direct
CUST_11303,26,Male,USA,2024-11-18 14:17:43,Google Ads
CUST_00514,24,Male,Canada,2023-02-01 05:02:33,Facebook Ads
CUST_05305,31,Female,Germany,2023-11-19 16:29:07,Facebook Ads
CUST_00171,24,Female,UK,2023-01-11 08:13:14,Facebook Ads
CUST_00386,36,Female,UK,2023-01-24 10:08:49,Google Ads
CUST_10960,36,Female,Canada,2024-10-28 17:28:24,Google Ads
CUST_07753,44,Male,USA,2024-04-16 14:51:48,Google Ads
CUST_05241,33,Female,USA,2023-11-15 19:02:15,Google Ads
CUST_10493,21,Male,Canada,2024-09-30 07:35:48,Organic Search
CUST_04063,23,Male,USA,2023-09-05 03:00:51,Google Ads
CUST_04806,18,Female,France,2023-10-20 07:53:05,Facebook Ads
CUST_06301,32,Female,USA,2024-01-19 06:46:00,Google Ads
CUST_05876,23,Male,USA,2023-12-24 10:12:53,Google Ads
CUST_05961,25,Female,USA,2023-12-29 14:19:31,Facebook Ads
CUST_11726,26,Female,Canada,2024-12-14 07:55:36,Google Ads
CUST_03004,57,Male,USA,2023-07-02 16:44:43,Direct
CUST_05827,33,Male,UK,2023-12-21 10:40:08,Google Ads
CUST_02975,45,Male,France,2023-06-30 22:24:07,Email
CUST_03541,38,Male,USA,2023-08-04 08:49:51,Facebook Ads
CUST_06953,18,Female,USA,2024-02-27 22:45:57,Organic Search
CUST_05814,24,Male,USA,2023-12-20 15:41:14,Direct
CUST_02218,34,Male,USA,2023-05-15 21:05:23,Direct
CUST_05206,44,Male,USA,2023-11-13 15:56:00,Google Ads
CUST_09982,28,Female,Canada,2024-08-30 05:28:28,Direct
CUST_05970,27,Male,USA,2023-12-30 03:27:59,Referral
CUST_07564,45,Male,USA,2024-04-05 02:54:01,Organic Search
CUST_02550,60,Male,USA,2023-06-05 01:51:01,Facebook Ads
CUST_10484,42,Female,Canada,2024-09-29 18:27:20,Referral
CUST_03248,26,Female,France,2023-07-17 13:00:54,Email
CUST_09507,33,Male,USA,2024-08-01 07:55:00,Facebook Ads
CUST_02798,18,Male,UK,2023-06-20 03:57:37,Organic Search
CUST_11812,19,Male,USA,2024-12-19 13:29:50,Email
CUST_00389,46,Male,UK,2023-01-24 14:31:38,Direct
CUST_09486,50,Male,USA,2024-07-31 01:15:15,Direct
CUST_03976,37,Female,USA,2023-08-30 19:59:01,Facebook Ads
CUST_01318,31,Female,USA,2023-03-22 02:58:49,Facebook Ads
CUST_04308,43,Male,Japan,2023-09-20 00:44:39,Google Ads
CUST_07615,53,Female,USA,2024-04-08 05:21:59,Organic Search
CUST_11493,37,Female,UK,2024-11-30 03:43:06,Google Ads
CUST_00959,41,Other,Canada,2023-02-28 06:47:48,Direct
CUST_01510,52,Female,USA,2023-04-02 19:19:25,Direct
CUST_03552,18,Female,Japan,2023-08-05 00:53:31,Organic Search
CUST_08267,45,Female,Japan,2024-05-17 21:21:57,Organic Search
CUST_09521,47,Male,USA,2024-08-02 04:21:30,Facebook Ads
CUST_00554,38,Female,Canada,2023-02-03 15:26:50,Organic Search
CUST_09488,49,Male,USA,2024-07-31 04:10:28,Facebook Ads
CUST_07881,19,Female,UK,2024-04-24 09:45:32,Facebook Ads
CUST_00981,44,Male,USA,2023-03-01 14:55:09,Email
CUST_04602,46,Male,Australia,2023-10-07 22:01:11,Organic Search
CUST_06993,46,Female,USA,2024-03-01 09:10:15,Facebook Ads
CUST_07494,35,Male,USA,2024-03-31 20:41:30,Direct
CUST_05141,28,Female,USA,2023-11-09 17:01:32,Google Ads
CUST_05333,38,Male,USA,2023-11-21 09:22:08,Referral
CUST_06361,45,Female,UK,2024-01-22 22:22:26,Organic Search
CUST_00427,23,Female,USA,2023-01-26 22:00:43,Organic Search
CUST_06828,34,Female,USA,2024-02-20 08:15:02,Organic Search
CUST_07570,27,Female,Japan,2024-04-05 11:39:39,Facebook Ads
CUST_08003,32,Male,USA,2024-05-01 19:53:37,Facebook Ads
CUST_06442,33,Male,Canada,2024-01-27 20:38:37,Direct
CUST_01583,22,Female,USA,2023-04-07 05:54:45,Email
CUST_08313,37,Other,Australia,2024-05-20 16:31:53,Google Ads
CUST_07552,58,Female,USA,2024-04-04 09:22:44,Organic Search
CUST_07183,43,Female,UK,2024-03-12 22:35:38,Google Ads
CUST_00626,28,Other,France,2023-02-08 00:34:34,Google Ads
CUST_07124,34,Male,USA,2024-03-09 08:26:48,Direct
CUST_03433,41,Female,USA,2023-07-28 19:08:15,Facebook Ads
CUST_07427,31,Female,USA,2024-03-27 18:51:49,Organic Search
CUST_05465,18,Female,Germany,2023-11-29 10:06:17,Organic Search
CUST_08302,29,Other,USA,2024-05-20 00:28:12,Google Ads
CUST_00203,47,Female,UK,2023-01-13 06:56:40,Email
CUST_04653,35,Female,USA,2023-10-11 00:29:10,Facebook Ads
CUST_00963,37,Female,UK,2023-02-28 12:38:13,Email
CUST_01223,42,Male,UK,2023-03-16 08:16:07,Facebook Ads
CUST_09878,18,Female,Japan,2024-08-23 21:37:18,Organic Search
CUST_07349,24,Female,USA,2024-03-23 00:58:27,Facebook Ads
CUST_08849,29,Female,USA,2024-06-22 07:09:24,Facebook Ads
CUST_04191,39,Male,France,2023-09-12 21:54:35,Referral
CUST_11955,25,Male,France,2024-12-28 06:17:40,Referral
CUST_01398,23,Male,USA,2023-03-26 23:47:24,Google Ads
CUST_02483,58,Male,UK,2023-06-01 00:01:19,Facebook Ads
CUST_00890,48,Female,Canada,2023-02-24 02:02:53,Google Ads
CUST_08671,48,Female,USA,2024-06-11 11:15:18,Google Ads
CUST_02077,42,Female,UK,2023-05-07 07:12:45,Facebook Ads
CUST_00876,56,Male,USA,2023-02-23 05:36:23,Google Ads
CUST_02612,21,Male,USA,2023-06-08 20:22:40,Organic Search
CUST_05700,42,Male,Australia,2023-12-13 17:14:00,Organic Search
CUST_02389,45,Female,UK,2023-05-26 06:46:14,Facebook Ads
CUST_01526,48,Female,USA,2023-04-03 18:41:08,Referral
CUST_07858,24,Female,Canada,2024-04-23 00:10:34,Google Ads
CUST_10785,53,Female,USA,2024-10-18 01:57:08,Facebook Ads
CUST_04259,33,Male,USA,2023-09-17 01:11:53,Organic Search
CUST_10274,46,Female,USA,2024-09-16 23:49:48,Organic Search
CUST_06198,29,Male,UK,2024-01-13 00:22:27,Email
CUST_00236,42,Female,Japan,2023-01-15 07:07:43,Email
CUST_09596,29,Female,USA,2024-08-06 17:52:03,Email
CUST_11066,31,Female,USA,2024-11-04 04:14:47,Direct
CUST_00466,32,Male,Japan,2023-01-29 06:57:24,Google Ads
CUST_00829,29,Male,France,2023-02-20 08:58:51,Referral
CUST_08136,33,Other,Germany,2024-05-09 22:05:23,Facebook Ads
CUST_03713,38,Female,USA,2023-08-14 19:58:18,Facebook Ads
CUST_01666,34,Male,Canada,2023-04-12 07:06:09,Email
CUST_04688,23,Female,Germany,2023-10-13 03:35:25,Direct
CUST_11511,47,Male,Canada,2024-12-01 06:00:02,Direct
CUST_01878,32,Female,USA,2023-04-25 04:38:54,Email
CUST_00204,47,Male,Australia,2023-01-13 08:24:17,Organic Search
CUST_08428,24,Female,Canada,2024-05-27 16:26:43,Organic Search
CUST_00623,57,Male,UK,2023-02-07 20:11:44,Organic Search
CUST_03803,20,Female,France,2023-08-20 07:22:57,Referral
CUST_02293,36,Female,Japan,2023-05-20 10:35:56,Organic Search
CUST_05986,28,Female,France,2023-12-31 02:49:42,Direct
CUST_08629,42,Female,UK,2024-06-08 21:55:47,Google Ads
CUST_06695,41,Female,Canada,2024-02-12 06:03:16,Email
CUST_05588,18,Female,USA,2023-12-06 21:41:59,Organic Search
CUST_05759,28,Male,USA,2023-12-17 07:22:50,Direct
CUST_10831,52,Female,USA,2024-10-20 21:07:04,Direct
CUST_07774,40,Female,Canada,2024-04-17 21:31:33,Email
CUST_01492,65,Male,USA,2023-04-01 17:02:29,Email
CUST_00547,41,Male,France,2023-02-03 05:13:35,Email
CUST_08697,63,Male,UK,2024-06-13 01:13:05,Facebook Ads
CUST_06024,31,Female,UK,2024-01-02 10:18:46,Google Ads
CUST_04701,23,Female,France,2023-10-13 22:34:19,Google Ads
CUST_07595,52,Female,Germany,2024-04-07 00:09:50,Google Ads
CUST_03969,59,Male,UK,2023-08-30 09:45:46,Google Ads
CUST_02587,19,Female,USA,2023-06-07 07:52:29,Google Ads
CUST_09351,38,Male,Japan,2024-07-22 20:08:16,Referral
CUST_04211,31,Female,Canada,2023-09-14 03:06:44,Google Ads
CUST_09903,21,Male,UK,2024-08-25 10:07:29,Facebook Ads
CUST_03118,25,Female,Germany,2023-07-09 15:11:57,Facebook Ads
CUST_05612,56,Male,Germany,2023-12-08 08:44:34,Referral
CUST_00088,38,Female,USA,2023-01-06 07:01:50,Organic Search
CUST_03941,39,Female,Canada,2023-08-28 16:52:46,Facebook Ads
CUST_06866,47,Female,UK,2024-02-22 15:44:07,Facebook Ads
CUST_05662,23,Male,Japan,2023-12-11 09:44:56,Direct
CUST_08619,43,Male,Japan,2024-06-08 07:19:43,Organic Search
CUST_10686,24,Female,Canada,2024-10-12 01:24:00,Google Ads
CUST_07877,27,Female,Canada,2024-04-24 03:55:06,Facebook Ads
CUST_08001,34,Male,Germany,2024-05-01 16:58:24,Referral
CUST_01644,40,Male,Canada,2023-04-10 22:58:48,Google Ads
CUST_07716,43,Female,USA,2024-04-14 08:50:19,Facebook Ads
CUST_06665,26,Female,USA,2024-02-10 10:15:03,Facebook Ads
CUST_02866,31,Female,USA,2023-06-24 07:14:55,Referral
CUST_02440,18,Female,USA,2023-05-29 09:14:12,Google Ads
CUST_07256,56,Male,Canada,2024-03-17 09:10:58,Organic Search
CUST_07168,33,Male,USA,2024-03-12 00:41:31,Email
CUST_03799,23,Male,Canada,2023-08-20 01:32:32,Email
CUST_07761,50,Female,Canada,2024-04-17 02:32:39,Organic Search
CUST_10961,18,Female,USA,2024-10-28 18:56:01,Google Ads
CUST_04711,27,Male,UK,2023-10-14 13:10:23,Organic Search
CUST_04119,29,Female,Germany,2023-09-08 12:46:52,Referral
CUST_03676,35,Female,UK,2023-08-12 13:56:50,Facebook Ads
CUST_00700,32,Male,France,2023-02-12 12:37:30,Email
CUST_02414,23,Other,Japan,2023-05-27 19:16:25,Google Ads
CUST_03397,41,Female,USA,2023-07-26 14:34:24,Email
CUST_03566,35,Female,USA,2023-08-05 21:20:02,Facebook Ads
CUST_11708,42,Female,Japan,2024-12-13 05:38:40,Google Ads
CUST_05771,57,Female,USA,2023-12-18 00:54:07,Email
CUST_11892,59,Female,Germany,2024-12-24 10:18:25,Email
CUST_04677,43,Female,Canada,2023-10-12 11:31:44,Facebook Ads
CUST_11255,31,Female,USA,2024-11-15 16:12:34,Google Ads
CUST_06323,30,Female,Japan,2024-01-20 14:53:21,Google Ads
CUST_07486,27,Female,USA,2024-03-31 09:00:39,Facebook Ads
CUST_04007,18,Female,USA,2023-09-01 17:14:51,Direct
CUST_07105,42,Male,USA,2024-03-08 04:42:16,Email
CUST_11779,30,Female,USA,2024-12-17 13:18:47,Direct
CUST_09391,33,Female,USA,2024-07-25 06:32:33,Facebook Ads
CUST_11777,18,Female,USA,2024-12-17 10:23:34,Google Ads
CUST_03065,18,Female,France,2023-07-06 09:48:46,Organic Search
CUST_05451,29,Female,USA,2023-11-28 13:39:47,Google Ads
CUST_04164,18,Male,Japan,2023-09-11 06:29:12,Facebook Ads
CUST_05275,30,Male,Canada,2023-11-17 20:40:54,Referral
CUST_08029,18,Female,Canada,2024-05-03 09:51:25,Facebook Ads
CUST_00611,42,Female,USA,2023-02-07 02:40:27,Facebook Ads
CUST_09476,35,Male,Germany,2024-07-30 10:39:10,Facebook Ads
CUST_10832,38,Male,Australia,2024-10-20 22:34:40,Direct
CUST_05309,25,Female,Canada,2023-11-19 22:19:33,Google Ads
CUST_00949,34,Male,USA,2023-02-27 16:11:43,Google Ads
CUST_07496,28,Male,USA,2024-03-31 23:36:43,Email
CUST_06916,19,Female,USA,2024-02-25 16:44:29,Referral
CUST_10734,28,Female,Japan,2024-10-14 23:29:09,Email
CUST_03445,43,Male,France,2023-07-29 12:39:33,Google Ads
CUST_07857,20,Male,Germany,2024-04-22 22:42:57,Email
CUST_00136,53,Female,UK,2023-01-09 05:06:59,Google Ads
CUST_09353,22,Female,Japan,2024-07-22 23:03:29,Referral
CUST_11244,37,Female,UK,2024-11-15 00:08:53,Google Ads
CUST_05829,36,Female,Japan,2023-12-21 13:35:21,Referral
CUST_07742,33,Male,Canada,2024-04-15 22:48:07,Organic Search
CUST_02532,23,Female,Germany,2023-06-03 23:34:05,Google Ads
CUST_04330,30,Female,USA,2023-09-21 08:52:00,Referral
CUST_03410,59,Female,USA,2023-07-27 09:33:17,Organic Search
CUST_07776,42,Female,USA,2024-04-18 00:26:46,Google Ads
CUST_08514,40,Female,USA,2024-06-01 22:00:57,Email
CUST_01958,70,Male,France,2023-04-30 01:27:29,Direct
CUST_11117,40,Male,Canada,2024-11-07 06:42:45,Google Ads
CUST_08351,18,Female,France,2024-05-23 00:00:58,Google Ads
CUST_11306,28,Female,USA,2024-11-18 18:40:32,Referral
CUST_02083,18,Female,USA,2023-05-07 15:58:24,Email
CUST_09909,47,Male,Canada,2024-08-25 18:53:08,Referral
CUST_03446,21,Female,USA,2023-07-29 14:07:09,Email
CUST_11562,21,Male,France,2024-12-04 08:28:00,Google Ads
CUST_03030,35,Female,USA,2023-07-04 06:42:31,Google Ads
CUST_06369,25,Male,USA,2024-01-23 10:03:17,Email
CUST_08355,61,Female,USA,2024-05-23 05:51:23,Direct
CUST_06895,26,Female,UK,2024-02-24 10:04:44,Google Ads
CUST_02114,22,Male,UK,2023-05-09 13:14:14,Organic Search
CUST_04168,32,Female,Canada,2023-09-11 12:19:37,Referral
CUST_02994,32,Male,USA,2023-07-02 02:08:39,Facebook Ads
CUST_01744,48,Female,Australia,2023-04-17 00:59:31,Referral
CUST_04835,18,Male,USA,2023-10-22 02:13:41,Referral
CUST_06023,64,Female,Germany,2024-01-02 08:51:10,Google Ads
CUST_04241,18,Male,Germany,2023-09-15 22:54:57,Direct
CUST_04783,18,Female,Japan,2023-10-18 22:18:07,Facebook Ads
CUST_01491,28,Male,Germany,2023-04-01 15:34:53,Referral
CUST_06345,35,Female,USA,2024-01-21 23:00:43,Facebook Ads
CUST_03376,22,Male,USA,2023-07-25 07:54:38,Referral
CUST_11338,26,Male,USA,2024-11-20 17:23:58,Organic Search
CUST_05332,31,Male,USA,2023-11-21 07:54:31,Facebook Ads
CUST_05940,61,Female,USA,2023-12-28 07:39:45,Direct
CUST_01798,25,Female,UK,2023-04-20 07:50:19,Direct
CUST_05081,23,Female,USA,2023-11-06 01:25:05,Google Ads
CUST_00604,51,Female,USA,2023-02-06 16:27:12,Referral
CUST_00638,35,Female,Japan,2023-02-08 18:05:51,Referral
CUST_05293,18,Female,USA,2023-11-18 22:57:50,Facebook Ads
CUST_04127,24,Female,USA,2023-09-09 00:27:43,Facebook Ads
CUST_06259,22,Female,USA,2024-01-16 17:26:29,Referral
CUST_08467,42,Female,Canada,2024-05-30 01:23:24,Organic Search
CUST_09312,23,Female,Germany,2024-07-20 11:11:35,Facebook Ads
CUST_10745,55,Male,Canada,2024-10-15 15:32:50,Google Ads
CUST_04552,45,Male,USA,2023-10-04 21:00:50,Organic Search
CUST_06676,44,Male,USA,2024-02-11 02:18:44,Google Ads
CUST_05447,18,Male,USA,2023-11-28 07:49:22,Direct
CUST_01040,47,Male,USA,2023-03-05 05:03:59,Organic Search
CUST_08026,33,Male,Germany,2024-05-03 05:28:35,Google Ads
CUST_00696,31,Male,USA,2023-02-12 06:47:04,Direct
CUST_10879,18,Male,Australia,2024-10-23 19:12:13,Facebook Ads
CUST_03250,18,Male,UK,2023-07-17 15:56:07,Direct
CUST_11833,40,Female,USA,2024-12-20 20:09:35,Google Ads
CUST_07156,18,Female,Australia,2024-03-11 07:10:14,Organic Search
CUST_02855,49,Female,Germany,2023-06-23 15:11:14,Referral
CUST_06378,35,Female,USA,2024-01-23 23:11:45,Organic Search
CUST_05221,56,Male,France,2023-11-14 13:50:07,Email
CUST_11228,53,Male,Japan,2024-11-14 00:47:10,Referral
CUST_08310,31,Male,Canada,2024-05-20 12:09:04,Direct
CUST_01236,54,Female,Germany,2023-03-17 03:15:01,Direct
CUST_06790,43,Male,USA,2024-02-18 00:45:58,Google Ads
CUST_02015,44,Male,USA,2023-05-03 12:41:06,Google Ads
CUST_09865,36,Male,USA,2024-08-23 02:38:25,Referral
CUST_03138,22,Female,Canada,2023-07-10 20:24:06,Google Ads
CUST_11140,32,Male,UK,2024-11-08 16:17:43,Google Ads
CUST_00059,38,Male,USA,2023-01-04 12:41:13,Google Ads
CUST_01051,27,Other,UK,2023-03-05 21:07:40,Referral
CUST_01849,46,Female,USA,2023-04-23 10:18:17,Google Ads
CUST_01854,46,Female,Canada,2023-04-23 17:36:20,Facebook Ads
CUST_00467,42,Male,France,2023-01-29 08:25:00,Direct
CUST_10662,37,Female,Canada,2024-10-10 14:21:26,Email
CUST_00844,39,Male,Japan,2023-02-21 06:52:57,Direct
CUST_11549,52,Female,USA,2024-12-03 13:29:06,Facebook Ads
CUST_09334,45,Male,Germany,2024-07-21 19:18:56,Organic Search
CUST_09044,18,Male,Japan,2024-07-04 03:52:49,Organic Search
CUST_09991,52,Male,USA,2024-08-30 18:36:56,Email
CUST_06331,50,Female,France,2024-01-21 02:34:13,Facebook Ads
CUST_03565,46,Female,Germany,2023-08-05 19:52:25,Facebook Ads
CUST_05581,57,Male,USA,2023-12-06 11:28:44,Google Ads
CUST_04958,47,Female,UK,2023-10-29 13:49:23,Direct
CUST_06550,41,Female,France,2024-02-03 10:20:13,Organic Search
CUST_04073,18,Female,UK,2023-09-05 17:36:56,Email
CUST_00358,31,Female,UK,2023-01-22 17:15:48,Organic Search
CUST_05874,24,Female,Australia,2023-12-24 07:17:41,Google Ads
CUST_09123,43,Female,USA,2024-07-08 23:13:48,Google Ads
CUST_03924,18,Male,UK,2023-08-27 16:03:26,Facebook Ads
CUST_03412,30,Female,Canada,2023-07-27 12:28:30,Direct
CUST_06970,44,Male,USA,2024-02-28 23:35:17,Google Ads
CUST_04978,36,Male,Canada,2023-10-30 19:01:32,Email
CUST_10031,44,Female,UK,2024-09-02 05:01:14,Organic Search
CUST_06429,51,Male,Canada,2024-01-27 01:39:44,Google Ads
CUST_01648,46,Female,France,2023-04-11 04:49:13,Google Ads
CUST_03845,54,Female,Australia,2023-08-22 20:42:28,Organic Search
CUST_02367,28,Male,USA,2023-05-24 22:38:52,Google Ads
CUST_08062,36,Male,Australia,2024-05-05 10:02:27,Referral
CUST_09617,47,Female,USA,2024-08-08 00:31:48,Email
CUST_06083,49,Female,UK,2024-01-06 00:27:36,Referral
CUST_00442,34,Female,Canada,2023-01-27 19:54:49,Organic Search
CUST_08274,30,Male,USA,2024-05-18 07:35:12,Facebook Ads
CUST_04880,46,Female,France,2023-10-24 19:56:01,Facebook Ads
CUST_00873,18,Male,USA,2023-02-23 01:13:34,Direct
CUST_03105,26,Female,Canada,2023-07-08 20:13:04,Referral
CUST_11297,25,Female,USA,2024-11-18 05:32:04,Facebook Ads
CUST_06645,23,Female,UK,2024-02-09 05:02:54,Google Ads
CUST_08314,24,Male,USA,2024-05-20 17:59:29,Email
CUST_01376,32,Female,France,2023-03-25 15:40:02,Google Ads
CUST_09394,34,Male,Germany,2024-07-25 10:55:22,Facebook Ads
CUST_03624,35,Male,Canada,2023-08-09 10:01:15,Email
CUST_01789,38,Female,Germany,2023-04-19 18:41:51,Direct
CUST_09622,28,Male,Canada,2024-08-08 07:49:50,Email
CUST_06037,45,Female,Germany,2024-01-03 05:17:40,Referral
CUST_04874,37,Male,USA,2023-10-24 11:10:23,Google Ads
CUST_05927,43,Female,Canada,2023-12-27 12:40:52,Google Ads
CUST_07169,48,Male,USA,2024-03-12 02:09:08,Google Ads
CUST_05327,28,Female,Japan,2023-11-21 00:36:29,Organic Search
CUST_05881,18,Male,USA,2023-12-24 17:30:56,Organic Search
CUST_06560,51,Female,Germany,2024-02-04 00:56:17,Organic Search
CUST_07957,34,Male,USA,2024-04-29 00:43:41,Organic Search
CUST_02921,26,Female,Canada,2023-06-27 15:33:19,Facebook Ads
CUST_09983,41,Male,USA,2024-08-30 06:56:04,Email
CUST_11017,32,Female,UK,2024-11-01 04:42:01,Facebook Ads
CUST_04413,22,Female,UK,2023-09-26 10:03:25,Email
CUST_00131,18,Female,Canada,2023-01-08 21:48:57,Direct
CUST_10503,44,Female,USA,2024-09-30 22:11:52,Organic Search
CUST_09451,32,Male,UK,2024-07-28 22:08:59,Email
CUST_00485,25,Male,Canada,2023-01-30 10:41:56,Google Ads
CUST_07625,67,Male,Japan,2024-04-08 19:58:04,Google Ads
CUST_09931,26,Female,Japan,2024-08-27 03:00:30,Organic Search
CUST_08657,30,Female,Japan,2024-06-10 14:48:48,Organic Search
CUST_07939,52,Female,USA,2024-04-27 22:26:45,Organic Search
CUST_06216,18,Female,Australia,2024-01-14 02:39:22,Organic Search
CUST_03558,36,Female,USA,2023-08-05 09:39:10,Google Ads
CUST_11345,36,Female,Canada,2024-11-21 03:37:13,Google Ads
CUST_07476,55,Female,Germany,2024-03-30 18:24:34,Email
CUST_01141,31,Male,Japan,2023-03-11 08:32:19,Google Ads
CUST_00151,38,Male,Germany,2023-01-10 03:01:06,Google Ads
CUST_00054,42,Other,USA,2023-01-04 05:23:11,Organic Search
CUST_03961,26,Male,France,2023-08-29 22:04:55,Facebook Ads
CUST_04754,30,Female,USA,2023-10-17 03:57:30,Facebook Ads
CUST_03812,40,Male,USA,2023-08-20 20:31:25,Direct
CUST_02909,29,Male,Germany,2023-06-26 22:02:02,Facebook Ads
CUST_10655,24,Other,USA,2024-10-10 04:08:11,Facebook Ads
CUST_08374,18,Male,France,2024-05-24 09:35:56,Email
CUST_10157,21,Male,USA,2024-09-09 20:59:45,Email
CUST_10216,23,Female,Germany,2024-09-13 11:08:35,Email
CUST_03009,47,Male,Japan,2023-07-03 00:02:46,Google Ads
CUST_10512,35,Female,France,2024-10-01 11:20:20,Organic Search
CUST_03322,24,Female,France,2023-07-22 01:03:51,Email
CUST_04666,33,Male,USA,2023-10-11 19:28:03,Google Ads
CUST_05089,36,Male,USA,2023-11-06 13:05:57,Email
CUST_06802,24,Male,UK,2024-02-18 18:17:15,Facebook Ads
CUST_07923,19,Male,Canada,2024-04-26 23:05:02,Google Ads
CUST_07024,35,Female,Germany,2024-03-03 06:26:04,Referral
CUST_05397,37,Female,UK,2023-11-25 06:49:00,Referral
CUST_00565,49,Female,USA,2023-02-04 07:30:31,Organic Search
CUST_00490,45,Male,USA,2023-01-30 17:59:58,Direct
CUST_10700,18,Female,Canada,2024-10-12 21:50:31,Direct
CUST_02074,37,Male,USA,2023-05-07 02:49:56,Email
CUST_07070,18,Male,USA,2024-03-06 01:36:00,Email
CUST_08209,22,Female,Germany,2024-05-14 08:40:43,Organic Search
CUST_03178,28,Other,Japan,2023-07-13 06:48:24,Organic Search
CUST_03428,51,Female,France,2023-07-28 11:50:13,Google Ads
CUST_04227,57,Female,Australia,2023-09-15 02:28:27,Direct
CUST_10362,26,Female,USA,2024-09-22 08:19:14,Facebook Ads
CUST_10910,26,Male,Japan,2024-10-25 16:28:03,Facebook Ads
CUST_05055,20,Female,Germany,2023-11-04 11:27:18,Facebook Ads
CUST_05283,47,Female,UK,2023-11-18 08:21:46,Organic Search
CUST_09551,39,Male,Canada,2024-08-04 00:09:43,Facebook Ads
CUST_02274,35,Female,UK,2023-05-19 06:51:24,Organic Search
CUST_02739,53,Female,USA,2023-06-16 13:48:47,Google Ads
CUST_00862,18,Male,USA,2023-02-22 09:09:53,Google Ads
CUST_06656,56,Male,Canada,2024-02-09 21:06:35,Facebook Ads
CUST_11639,32,Male,USA,2024-12-09 00:53:46,Facebook Ads
CUST_09271,52,Male,USA,2024-07-17 23:19:41,Email
CUST_10167,53,Male,USA,2024-09-10 11:35:49,Referral
CUST_04604,50,Female,USA,2023-10-08 00:56:24,Facebook Ads
CUST_07513,37,Male,Australia,2024-04-02 00:26:03,Google Ads
CUST_01114,40,Male,USA,2023-03-09 17:06:56,Google Ads
CUST_08549,29,Male,USA,2024-06-04 01:07:12,Google Ads
CUST_00356,22,Female,USA,2023-01-22 14:20:36,Google Ads
CUST_11504,50,Female,Canada,2024-11-30 19:46:47,Email
CUST_03048,30,Male,Canada,2023-07-05 08:59:27,Google Ads
CUST_05489,26,Male,Canada,2023-11-30 21:08:52,Direct
CUST_07397,51,Other,Japan,2024-03-25 23:03:36,Facebook Ads
CUST_03866,26,Male,France,2023-08-24 03:22:13,Google Ads
CUST_00532,18,Female,USA,2023-02-02 07:19:29,Organic Search
CUST_04962,22,Male,USA,2023-10-29 19:39:49,Email
CUST_05152,24,Female,USA,2023-11-10 09:05:12,Organic Search
CUST_08884,30,Female,Japan,2024-06-24 10:15:39,Google Ads
CUST_08360,27,Female,UK,2024-05-23 13:09:26,Organic Search
CUST_11517,31,Male,France,2024-12-01 14:45:40,Google Ads
CUST_02517,36,Female,Australia,2023-06-03 01:39:58,Email
CUST_05200,46,Female,USA,2023-11-13 07:10:21,Organic Search
CUST_10371,25,Female,France,2024-09-22 21:27:42,Facebook Ads
CUST_03328,27,Male,France,2023-07-22 09:49:29,Facebook Ads
CUST_05603,32,Female,USA,2023-12-07 19:36:06,Google Ads
CUST_05228,39,Male,Canada,2023-11-15 00:03:22,Facebook Ads
CUST_04449,40,Male,USA,2023-09-28 14:37:16,Direct
CUST_11878,31,Female,USA,2024-12-23 13:51:55,Google Ads
CUST_05978,42,Female,Germany,2023-12-30 15:08:50,Organic Search
CUST_03462,57,Male,USA,2023-07-30 13:28:52,Google Ads
CUST_00125,42,Female,USA,2023-01-08 13:03:18,Facebook Ads
CUST_03206,26,Male,Germany,2023-07-14 23:41:24,Email
CUST_05521,26,Female,Australia,2023-12-02 19:52:18,Google Ads
CUST_10285,36,Female,USA,2024-09-17 15:53:29,Facebook Ads
CUST_00321,36,Female,Germany,2023-01-20 11:14:20,Facebook Ads
CUST_09360,38,Female,USA,2024-07-23 09:16:44,Organic Search
CUST_09368,51,Female,USA,2024-07-23 20:57:35,Google Ads
CUST_01985,46,Male,USA,2023-05-01 16:52:53,Organic Search
CUST_01392,26,Female,Germany,2023-03-26 15:01:45,Direct
CUST_05017,18,Female,UK,2023-11-02 03:58:13,Google Ads
CUST_07474,50,Male,USA,2024-03-30 15:29:21,Google Ads
CUST_10970,40,Male,USA,2024-10-29 08:04:29,Google Ads
CUST_10688,31,Male,USA,2024-10-12 04:19:13,Organic Search
CUST_09967,29,Female,Australia,2024-08-29 07:34:21,Facebook Ads
CUST_01793,33,Female,USA,2023-04-20 00:32:17,Direct
CUST_10505,35,Male,UK,2024-10-01 01:07:05,Facebook Ads
CUST_11248,33,Male,Germany,2024-11-15 05:59:19,Organic Search
CUST_04149,28,Female,USA,2023-09-10 08:35:05,Facebook Ads
CUST_02395,33,Female,Australia,2023-05-26 15:31:53,Organic Search
CUST_11022,18,Male,USA,2024-11-01 12:00:04,Google Ads
CUST_00816,18,Female,Canada,2023-02-19 13:59:57,Google Ads
CUST_06325,29,Female,UK,2024-01-20 17:48:34,Organic Search
CUST_10141,32,Female,USA,2024-09-08 21:38:02,Direct
