customer_id,email_opens,email_clicks,ad_impressions,ad_clicks,email_click_rate,ad_click_rate
CUST_09571,4,2,41,1,0.5000,0.0244
CUST_01815,0,0,53,3,0.0000,0.0566
CUST_09809,3,1,50,2,0.3333,0.0400
CUST_04549,7,1,56,5,0.1429,0.0893
CUST_05793,6,0,37,1,0.0000,0.0270
CUST_10530,4,2,46,2,0.5000,0.0435
CUST_05579,2,1,44,2,0.5000,0.0455
CUST_03573,4,0,52,2,0.0000,0.0385
CUST_04165,3,2,49,1,0.6667,0.0204
CUST_04497,1,0,57,3,0.0000,0.0526
CUST_10897,3,0,56,1,0.0000,0.0179
CUST_05913,3,0,53,2,0.0000,0.0377
CUST_09027,6,1,43,2,0.1667,0.0465
CUST_02016,3,1,47,6,0.3333,0.1277
CUST_03145,1,0,40,1,0.0000,0.0250
CUST_05761,3,1,54,3,0.3333,0.0556
CUST_04551,2,1,49,4,0.5000,0.0816
CUST_05532,3,1,43,0,0.3333,0.0000
CUST_09962,3,0,59,3,0.0000,0.0508
CUST_09046,5,2,49,6,0.4000,0.1224
CUST_09504,0,0,44,2,0.0000,0.0455
CUST_09695,2,0,53,3,0.0000,0.0566
CUST_02432,5,1,59,2,0.2000,0.0339
CUST_06735,2,1,53,0,0.5000,0.0000
CUST_09096,3,0,48,5,0.0000,0.1042
CUST_01900,2,0,55,4,0.0000,0.0727
CUST_09132,1,0,52,1,0.0000,0.0192
CUST_09388,4,0,46,3,0.0000,0.0652
CUST_09553,2,1,50,1,0.5000,0.0200
CUST_02425,2,1,58,6,0.5000,0.1034
CUST_11600,0,0,45,1,0.0000,0.0222
CUST_09963,3,0,61,2,0.0000,0.0328
CUST_00708,3,1,58,5,0.3333,0.0862
CUST_02689,3,0,50,0,0.0000,0.0000
CUST_06684,4,1,46,1,0.2500,0.0217
CUST_10088,4,2,49,1,0.5000,0.0204
CUST_04292,3,0,43,2,0.0000,0.0465
CUST_11806,4,1,54,2,0.2500,0.0370
CUST_09905,1,1,54,2,1.0000,0.0370
CUST_03430,3,0,48,4,0.0000,0.0833
CUST_08714,3,0,52,1,0.0000,0.0192
CUST_00428,4,2,47,0,0.5000,0.0000
CUST_10559,5,2,57,2,0.4000,0.0351
CUST_01674,3,2,47,3,0.6667,0.0638
CUST_05408,2,1,51,3,0.5000,0.0588
CUST_11263,3,0,53,2,0.0000,0.0377
CUST_03232,3,2,48,3,0.6667,0.0625
CUST_00119,3,0,51,3,0.0000,0.0588
CUST_03378,4,1,34,3,0.2500,0.0882
CUST_02722,4,2,32,1,0.5000,0.0313
CUST_04272,3,1,51,3,0.3333,0.0588
CUST_06742,3,1,36,1,0.3333,0.0278
CUST_05688,1,0,56,4,0.0000,0.0714
CUST_01845,5,3,56,2,0.6000,0.0357
CUST_05822,5,3,55,1,0.6000,0.0182
CUST_08674,2,0,54,4,0.0000,0.0741
CUST_01423,4,2,43,1,0.5000,0.0233
CUST_00323,3,2,60,5,0.6667,0.0833
CUST_10670,3,1,56,2,0.3333,0.0357
CUST_00649,2,0,56,4,0.0000,0.0714
CUST_11383,4,3,45,2,0.7500,0.0444
CUST_00232,1,0,41,2,0.0000,0.0488
CUST_06428,2,1,51,6,0.5000,0.1176
CUST_03662,5,1,58,4,0.2000,0.0690
CUST_07814,3,1,47,4,0.3333,0.0851
CUST_08059,3,0,46,4,0.0000,0.0870
CUST_07455,3,0,51,0,0.0000,0.0000
CUST_01605,5,0,52,0,0.0000,0.0000
CUST_09999,2,0,38,2,0.0000,0.0526
CUST_09478,2,0,37,1,0.0000,0.0270
CUST_08477,1,0,44,4,0.0000,0.0909
CUST_04753,4,3,55,1,0.7500,0.0182
CUST_05852,4,0,53,3,0.0000,0.0566
CUST_11150,5,2,64,4,0.4000,0.0625
CUST_04445,5,1,55,1,0.2000,0.0182
CUST_06078,3,0,47,2,0.0000,0.0426
CUST_10102,5,1,55,5,0.2000,0.0909
CUST_04484,2,1,45,3,0.5000,0.0667
CUST_07177,1,0,43,2,0.0000,0.0465
CUST_03982,2,0,62,2,0.0000,0.0323
CUST_06444,2,1,50,3,0.5000,0.0600
CUST_06256,3,1,51,1,0.3333,0.0196
CUST_03492,4,0,56,1,0.0000,0.0179
CUST_07148,2,0,63,7,0.0000,0.1111
CUST_03285,3,2,45,3,0.6667,0.0667
CUST_06382,3,0,45,2,0.0000,0.0444
CUST_06089,3,0,50,5,0.0000,0.1000
CUST_02212,4,3,44,4,0.7500,0.0909
CUST_08158,4,3,49,1,0.7500,0.0204
CUST_10942,3,0,46,4,0.0000,0.0870
CUST_11486,0,0,35,1,0.0000,0.0286
CUST_07680,1,0,44,1,0.0000,0.0227
CUST_04840,8,4,39,2,0.5000,0.0513
CUST_03075,7,2,52,1,0.2857,0.0192
CUST_07356,0,0,59,3,0.0000,0.0508
CUST_02002,4,1,56,2,0.2500,0.0357
CUST_03146,3,0,44,4,0.0000,0.0909
CUST_00901,3,0,47,3,0.0000,0.0638
CUST_08789,2,0,52,2,0.0000,0.0385
CUST_11273,4,2,43,3,0.5000,0.0698
CUST_01407,1,1,39,0,1.0000,0.0000
CUST_03655,5,1,54,2,0.2000,0.0370
CUST_04070,3,1,45,0,0.3333,0.0000
CUST_01393,5,3,54,2,0.6000,0.0370
CUST_07941,3,1,53,2,0.3333,0.0377
CUST_01103,3,0,59,2,0.0000,0.0339
CUST_05133,1,1,68,2,1.0000,0.0294
CUST_08666,7,0,50,7,0.0000,0.1400
CUST_00110,6,3,53,1,0.5000,0.0189
CUST_02813,2,1,37,1,0.5000,0.0270
CUST_03606,2,1,41,2,0.5000,0.0488
CUST_05201,2,1,55,1,0.5000,0.0182
CUST_10716,5,0,47,0,0.0000,0.0000
CUST_07623,4,1,53,2,0.2500,0.0377
CUST_01695,2,0,44,1,0.0000,0.0227
CUST_08569,4,2,44,2,0.5000,0.0455
CUST_11142,1,0,60,2,0.0000,0.0333
CUST_05566,4,1,62,1,0.2500,0.0161
CUST_11217,5,0,46,3,0.0000,0.0652
CUST_07815,3,2,38,2,0.6667,0.0526
CUST_05668,4,1,54,4,0.2500,0.0741
CUST_07073,3,1,52,4,0.3333,0.0769
CUST_11171,4,1,46,4,0.2500,0.0870
CUST_10613,2,1,53,3,0.5000,0.0566
CUST_03985,2,0,54,4,0.0000,0.0741
CUST_09951,0,0,50,3,0.0000,0.0600
CUST_01278,3,1,54,2,0.3333,0.0370
CUST_10404,5,3,57,2,0.6000,0.0351
CUST_06115,3,1,58,2,0.3333,0.0345
CUST_08627,3,1,61,4,0.3333,0.0656
CUST_10608,1,0,50,1,0.0000,0.0200
CUST_03811,3,0,48,4,0.0000,0.0833
CUST_07589,7,1,47,2,0.1429,0.0426
CUST_02614,4,0,52,5,0.0000,0.0962
CUST_05734,1,1,52,4,1.0000,0.0769
CUST_06576,0,0,44,1,0.0000,0.0227
CUST_04410,1,0,44,1,0.0000,0.0227
CUST_09480,4,2,43,1,0.5000,0.0233
CUST_01590,5,3,54,5,0.6000,0.0926
CUST_07624,3,0,46,2,0.0000,0.0435
CUST_03826,2,0,38,2,0.0000,0.0526
CUST_04844,4,1,46,3,0.2500,0.0652
CUST_06919,8,4,37,0,0.5000,0.0000
CUST_03827,3,1,42,1,0.3333,0.0238
CUST_00335,3,2,51,4,0.6667,0.0784
CUST_09588,3,2,43,3,0.6667,0.0698
CUST_11033,4,1,45,2,0.2500,0.0444
CUST_10300,3,2,38,1,0.6667,0.0263
CUST_00495,3,1,51,4,0.3333,0.0784
CUST_08362,7,3,61,0,0.4286,0.0000
CUST_04014,3,0,43,3,0.0000,0.0698
CUST_08693,0,0,47,1,0.0000,0.0213
CUST_06065,0,0,47,0,0.0000,0.0000
CUST_11193,3,2,53,3,0.6667,0.0566
CUST_00322,4,1,50,4,0.2500,0.0800
CUST_09136,3,1,49,0,0.3333,0.0000
CUST_05979,2,0,48,2,0.0000,0.0417
CUST_07879,3,1,57,2,0.3333,0.0351
CUST_01012,2,1,51,1,0.5000,0.0196
CUST_04826,4,3,50,0,0.7500,0.0000
CUST_07155,4,0,56,2,0.0000,0.0357
CUST_06917,4,1,38,3,0.2500,0.0789
CUST_05334,3,0,54,2,0.0000,0.0370
CUST_09366,3,0,54,2,0.0000,0.0370
CUST_04185,4,1,59,0,0.2500,0.0000
CUST_03067,0,0,54,7,0.0000,0.1296
CUST_11484,3,0,58,5,0.0000,0.0862
CUST_04414,7,1,57,2,0.1429,0.0351
CUST_10862,3,0,59,7,0.0000,0.1186
CUST_05764,6,2,59,2,0.3333,0.0339
CUST_04946,5,3,43,2,0.6000,0.0465
CUST_00277,6,0,43,2,0.0000,0.0465
CUST_00641,3,1,43,1,0.3333,0.0233
CUST_02971,3,2,56,6,0.6667,0.1071
CUST_10726,2,0,47,0,0.0000,0.0000
CUST_10257,5,3,56,1,0.6000,0.0179
CUST_04117,2,0,49,2,0.0000,0.0408
CUST_03657,3,1,50,2,0.3333,0.0400
CUST_02829,3,2,47,3,0.6667,0.0638
CUST_07809,2,1,43,1,0.5000,0.0233
CUST_04556,1,0,58,0,0.0000,0.0000
CUST_05460,2,1,59,3,0.5000,0.0508
CUST_00041,2,1,43,1,0.5000,0.0233
CUST_04404,1,0,59,4,0.0000,0.0678
CUST_11553,7,0,39,2,0.0000,0.0513
CUST_07004,1,1,47,1,1.0000,0.0213
CUST_10237,4,2,55,1,0.5000,0.0182
CUST_03578,2,2,42,4,1.0000,0.0952
CUST_11323,4,3,55,4,0.7500,0.0727
CUST_10075,0,0,46,1,0.0000,0.0217
CUST_09223,4,1,42,1,0.2500,0.0238
CUST_10407,5,2,55,0,0.4000,0.0000
CUST_11958,4,3,52,4,0.7500,0.0769
CUST_06302,6,1,56,3,0.1667,0.0536
CUST_10958,5,3,57,1,0.6000,0.0175
CUST_02865,5,1,58,4,0.2000,0.0690
CUST_07711,3,1,41,2,0.3333,0.0488
CUST_04970,3,0,48,2,0.0000,0.0417
CUST_04587,2,1,57,4,0.5000,0.0702
CUST_09269,2,1,47,1,0.5000,0.0213
CUST_04631,4,0,49,2,0.0000,0.0408
CUST_09889,3,1,46,1,0.3333,0.0217
CUST_09898,1,1,48,1,1.0000,0.0208
CUST_07344,1,0,53,3,0.0000,0.0566
CUST_01030,2,1,48,2,0.5000,0.0417
CUST_01994,4,0,43,0,0.0000,0.0000
CUST_10410,2,0,44,1,0.0000,0.0227
CUST_08686,4,1,52,2,0.2500,0.0385
CUST_08620,4,2,42,2,0.5000,0.0476
CUST_01671,4,1,46,1,0.2500,0.0217
CUST_08099,3,1,51,5,0.3333,0.0980
CUST_09430,3,0,41,1,0.0000,0.0244
CUST_00377,4,0,44,4,0.0000,0.0909
CUST_04749,3,0,55,7,0.0000,0.1273
CUST_07238,1,1,54,4,1.0000,0.0741
CUST_04779,3,2,45,3,0.6667,0.0667
CUST_07865,1,1,55,2,1.0000,0.0364
CUST_01476,1,0,57,2,0.0000,0.0351
CUST_03384,4,1,51,1,0.2500,0.0196
CUST_04274,1,0,47,1,0.0000,0.0213
CUST_07025,3,1,53,1,0.3333,0.0189
CUST_05769,1,0,47,3,0.0000,0.0638
CUST_06535,4,0,60,1,0.0000,0.0167
CUST_03202,4,1,60,2,0.2500,0.0333
CUST_09692,1,0,46,3,0.0000,0.0652
CUST_04027,5,2,59,4,0.4000,0.0678
CUST_09653,1,0,49,3,0.0000,0.0612
CUST_11978,5,1,41,3,0.2000,0.0732
CUST_03674,3,0,50,4,0.0000,0.0800
CUST_03196,2,0,44,4,0.0000,0.0909
CUST_00141,1,0,44,1,0.0000,0.0227
CUST_00032,6,2,56,1,0.3333,0.0179
CUST_01621,1,0,49,1,0.0000,0.0204
CUST_10769,4,2,69,5,0.5000,0.0725
CUST_03288,1,1,49,3,1.0000,0.0612
CUST_08700,3,1,57,2,0.3333,0.0351
CUST_04572,5,3,53,4,0.6000,0.0755
CUST_11042,4,1,61,1,0.2500,0.0164
CUST_11480,3,2,67,4,0.6667,0.0597
CUST_02650,1,1,49,0,1.0000,0.0000
CUST_06421,4,0,54,3,0.0000,0.0556
CUST_04932,1,1,58,5,1.0000,0.0862
CUST_10811,3,1,52,2,0.3333,0.0385
CUST_07890,3,1,50,5,0.3333,0.1000
CUST_08891,2,0,55,2,0.0000,0.0364
CUST_00329,0,0,34,1,0.0000,0.0294
CUST_06317,3,1,43,4,0.3333,0.0930
CUST_05271,2,0,44,3,0.0000,0.0682
CUST_05563,3,0,45,4,0.0000,0.0889
CUST_04881,0,0,43,5,0.0000,0.1163
CUST_09317,2,1,49,4,0.5000,0.0816
CUST_07393,3,1,55,6,0.3333,0.1091
CUST_11101,3,1,52,7,0.3333,0.1346
CUST_09787,1,1,45,4,1.0000,0.0889
CUST_06030,3,1,52,4,0.3333,0.0769
CUST_02475,3,0,47,0,0.0000,0.0000
CUST_05985,6,2,53,2,0.3333,0.0377
CUST_10563,4,0,41,1,0.0000,0.0244
CUST_04287,4,1,48,0,0.2500,0.0000
CUST_01338,1,0,49,1,0.0000,0.0204
CUST_11575,4,2,53,5,0.5000,0.0943
CUST_00218,2,0,54,2,0.0000,0.0370
CUST_10436,1,0,53,1,0.0000,0.0189
CUST_11770,1,0,40,6,0.0000,0.1500
CUST_07717,4,1,61,1,0.2500,0.0164
CUST_01262,5,2,37,3,0.4000,0.0811
CUST_02749,4,0,45,4,0.0000,0.0889
CUST_11249,4,0,44,2,0.0000,0.0455
CUST_09953,2,0,59,3,0.0000,0.0508
CUST_00676,5,2,37,3,0.4000,0.0811
CUST_05193,5,2,52,2,0.4000,0.0385
CUST_05971,2,1,48,2,0.5000,0.0417
CUST_00913,2,0,54,3,0.0000,0.0556
CUST_11088,3,0,58,4,0.0000,0.0690
CUST_11316,5,1,75,4,0.2000,0.0533
CUST_10888,6,0,51,2,0.0000,0.0392
CUST_05626,6,2,49,7,0.3333,0.1429
CUST_10709,1,1,32,1,1.0000,0.0313
CUST_02265,6,0,52,2,0.0000,0.0385
CUST_09244,1,0,52,2,0.0000,0.0385
CUST_01729,3,0,45,1,0.0000,0.0222
CUST_01618,2,1,48,4,0.5000,0.0833
CUST_07587,1,1,49,2,1.0000,0.0408
CUST_09153,1,0,44,4,0.0000,0.0909
CUST_09932,3,0,52,1,0.0000,0.0192
CUST_05212,3,1,52,2,0.3333,0.0385
CUST_11411,5,1,44,1,0.2000,0.0227
CUST_03761,3,2,54,2,0.6667,0.0370
CUST_04538,4,1,56,1,0.2500,0.0179
CUST_00722,5,1,49,1,0.2000,0.0204
CUST_08084,1,0,57,4,0.0000,0.0702
CUST_00679,2,2,64,2,1.0000,0.0313
CUST_06479,1,0,50,1,0.0000,0.0200
CUST_11320,1,1,60,4,1.0000,0.0667
CUST_00254,2,0,60,3,0.0000,0.0500
CUST_02582,3,0,47,3,0.0000,0.0638
CUST_06743,3,1,55,2,0.3333,0.0364
CUST_11279,1,0,51,5,0.0000,0.0980
CUST_09327,1,0,60,1,0.0000,0.0167
CUST_05004,6,3,53,2,0.5000,0.0377
CUST_06847,1,1,54,5,1.0000,0.0926
CUST_03861,3,2,45,4,0.6667,0.0889
CUST_04278,5,1,53,3,0.2000,0.0566
CUST_02710,1,0,54,2,0.0000,0.0370
CUST_10730,2,1,51,5,0.5000,0.0980
CUST_00732,4,1,37,3,0.2500,0.0811
CUST_05557,0,0,55,1,0.0000,0.0182
CUST_00272,3,1,47,0,0.3333,0.0000
CUST_03292,3,0,41,2,0.0000,0.0488
CUST_05253,5,1,37,4,0.2000,0.1081
CUST_06545,4,2,52,3,0.5000,0.0577
CUST_00597,0,0,44,0,0.0000,0.0000
CUST_01861,4,0,42,0,0.0000,0.0000
CUST_07546,4,0,60,2,0.0000,0.0333
CUST_06830,3,0,49,1,0.0000,0.0204
CUST_06608,0,0,40,4,0.0000,0.1000
CUST_05125,7,4,42,1,0.5714,0.0238
CUST_04174,1,1,47,2,1.0000,0.0426
CUST_01004,5,1,64,5,0.2000,0.0781
CUST_08451,3,0,54,2,0.0000,0.0370
CUST_00786,0,0,61,1,0.0000,0.0164
CUST_11717,2,1,51,2,0.5000,0.0392
CUST_05576,2,1,45,4,0.5000,0.0889
CUST_02543,1,0,47,4,0.0000,0.0851
CUST_04732,1,1,45,2,1.0000,0.0444
CUST_09307,2,2,53,4,1.0000,0.0755
CUST_11566,2,0,37,2,0.0000,0.0541
CUST_10271,2,0,54,5,0.0000,0.0926
CUST_07812,5,1,58,2,0.2000,0.0345
CUST_00297,2,0,56,3,0.0000,0.0536
CUST_05363,4,2,44,2,0.5000,0.0455
CUST_09807,2,0,49,3,0.0000,0.0612
CUST_05144,2,1,49,0,0.5000,0.0000
CUST_02437,2,1,48,0,0.5000,0.0000
CUST_11868,4,2,45,3,0.5000,0.0667
CUST_06110,3,2,36,3,0.6667,0.0833
CUST_00962,6,3,46,4,0.5000,0.0870
CUST_07790,3,0,42,6,0.0000,0.1429
CUST_07088,0,0,43,2,0.0000,0.0465
CUST_09426,1,1,32,3,1.0000,0.0938
CUST_10097,2,1,43,3,0.5000,0.0698
CUST_11767,5,2,52,4,0.4000,0.0769
CUST_02507,3,0,46,1,0.0000,0.0217
CUST_10766,3,1,48,1,0.3333,0.0208
CUST_06641,1,1,48,1,1.0000,0.0208
CUST_04028,1,1,44,1,1.0000,0.0227
CUST_08734,5,3,37,1,0.6000,0.0270
CUST_10353,3,1,52,0,0.3333,0.0000
CUST_10533,2,1,54,2,0.5000,0.0370
CUST_03665,2,1,57,4,0.5000,0.0702
CUST_00239,5,0,70,8,0.0000,0.1143
CUST_11237,6,1,55,2,0.1667,0.0364
CUST_09383,1,0,45,4,0.0000,0.0889
CUST_05714,0,0,54,0,0.0000,0.0000
CUST_11823,2,1,53,3,0.5000,0.0566
CUST_01344,2,0,47,2,0.0000,0.0426
CUST_03217,3,1,53,3,0.3333,0.0566
CUST_11930,1,1,44,1,1.0000,0.0227
CUST_01984,2,0,53,4,0.0000,0.0755
CUST_10617,5,1,49,2,0.2000,0.0408
CUST_04934,4,0,39,2,0.0000,0.0513
CUST_08583,0,0,51,4,0.0000,0.0784
CUST_03952,3,1,49,0,0.3333,0.0000
CUST_05323,4,2,43,6,0.5000,0.1395
CUST_11827,3,0,54,1,0.0000,0.0185
CUST_08834,1,1,49,5,1.0000,0.1020
CUST_02728,1,0,43,3,0.0000,0.0698
CUST_09045,1,0,44,2,0.0000,0.0455
CUST_07204,5,1,57,3,0.2000,0.0526
CUST_00907,6,2,59,1,0.3333,0.0169
CUST_04972,4,2,46,2,0.5000,0.0435
CUST_11055,2,0,36,1,0.0000,0.0278
CUST_05656,2,0,46,3,0.0000,0.0652
CUST_06011,2,0,48,4,0.0000,0.0833
CUST_01204,3,2,64,2,0.6667,0.0313
CUST_01567,3,1,51,2,0.3333,0.0392
CUST_07516,0,0,38,2,0.0000,0.0526
CUST_06446,5,3,50,2,0.6000,0.0400
CUST_04554,5,2,36,0,0.4000,0.0000
CUST_03851,2,0,59,1,0.0000,0.0169
CUST_03922,2,0,50,3,0.0000,0.0600
CUST_04669,5,1,56,5,0.2000,0.0893
CUST_04335,3,1,53,2,0.3333,0.0377
CUST_08837,5,0,46,0,0.0000,0.0000
CUST_06187,3,2,48,2,0.6667,0.0417
CUST_00315,5,3,47,2,0.6000,0.0426
CUST_11389,5,0,39,0,0.0000,0.0000
CUST_03480,3,1,47,2,0.3333,0.0426
CUST_06638,2,2,54,1,1.0000,0.0185
CUST_10383,4,1,53,3,0.2500,0.0566
CUST_11854,1,0,51,5,0.0000,0.0980
CUST_05652,3,1,46,2,0.3333,0.0435
CUST_05320,3,2,47,2,0.6667,0.0426
CUST_00191,1,0,43,2,0.0000,0.0465
CUST_03556,3,0,47,3,0.0000,0.0638
CUST_00631,3,0,44,5,0.0000,0.1136
CUST_09985,3,2,48,3,0.6667,0.0625
CUST_04951,3,1,55,2,0.3333,0.0364
CUST_07334,7,3,47,5,0.4286,0.1064
CUST_04044,1,0,63,3,0.0000,0.0476
CUST_00035,2,0,52,3,0.0000,0.0577
CUST_07536,5,3,44,1,0.6000,0.0227
CUST_01807,3,1,46,2,0.3333,0.0435
CUST_09816,1,0,48,1,0.0000,0.0208
CUST_02134,2,1,58,6,0.5000,0.1034
CUST_07335,3,0,47,1,0.0000,0.0213
CUST_08580,4,0,48,2,0.0000,0.0417
CUST_02209,3,0,46,4,0.0000,0.0870
CUST_01425,0,0,34,2,0.0000,0.0588
CUST_10746,6,0,44,3,0.0000,0.0682
CUST_00217,2,1,53,3,0.5000,0.0566
CUST_10470,4,3,59,5,0.7500,0.0847
CUST_00104,1,0,41,2,0.0000,0.0488
CUST_04845,3,1,54,3,0.3333,0.0556
CUST_05998,4,3,50,2,0.7500,0.0400
CUST_00693,2,1,48,1,0.5000,0.0208
CUST_08793,3,1,54,5,0.3333,0.0926
CUST_02580,3,0,56,1,0.0000,0.0179
CUST_06873,3,0,40,2,0.0000,0.0500
CUST_02929,2,1,59,5,0.5000,0.0847
CUST_08741,2,0,59,2,0.0000,0.0339
CUST_06615,1,1,61,3,1.0000,0.0492
CUST_11450,2,1,61,1,0.5000,0.0164
CUST_04485,4,2,55,1,0.5000,0.0182
CUST_08069,1,0,59,2,0.0000,0.0339
CUST_10208,3,1,49,6,0.3333,0.1224
CUST_06002,2,1,47,2,0.5000,0.0426
CUST_04752,2,0,48,1,0.0000,0.0208
CUST_08418,4,2,42,3,0.5000,0.0714
CUST_10864,1,1,57,2,1.0000,0.0351
CUST_10326,6,2,43,3,0.3333,0.0698
CUST_05155,4,2,40,1,0.5000,0.0250
CUST_11935,4,0,55,5,0.0000,0.0909
CUST_05989,5,2,60,5,0.4000,0.0833
CUST_09300,3,2,49,2,0.6667,0.0408
CUST_04685,5,2,50,3,0.4000,0.0600
CUST_08990,3,1,53,4,0.3333,0.0755
CUST_10447,3,0,53,3,0.0000,0.0566
CUST_05595,4,0,46,2,0.0000,0.0435
CUST_09167,2,0,39,2,0.0000,0.0513
CUST_01308,3,0,57,2,0.0000,0.0351
CUST_08221,3,1,47,1,0.3333,0.0213
CUST_10307,2,0,53,1,0.0000,0.0189
CUST_03224,1,0,46,2,0.0000,0.0435
CUST_01669,2,0,63,0,0.0000,0.0000
CUST_09842,5,1,46,4,0.2000,0.0870
CUST_10057,3,0,58,4,0.0000,0.0690
CUST_02957,2,1,49,6,0.5000,0.1224
CUST_02260,1,0,47,5,0.0000,0.1064
CUST_08854,1,0,50,2,0.0000,0.0400
CUST_02989,5,2,46,1,0.4000,0.0217
CUST_03635,3,3,63,3,1.0000,0.0476
CUST_01936,4,2,51,3,0.5000,0.0588
CUST_06172,3,2,46,1,0.6667,0.0217
CUST_07211,3,0,47,5,0.0000,0.1064
CUST_03106,1,0,48,2,0.0000,0.0417
CUST_00498,4,1,60,1,0.2500,0.0167
CUST_02512,5,1,49,4,0.2000,0.0816
CUST_03780,2,1,41,4,0.5000,0.0976
CUST_03139,1,0,51,3,0.0000,0.0588
CUST_10112,4,0,43,1,0.0000,0.0233
CUST_02594,3,2,47,3,0.6667,0.0638
CUST_02831,3,1,57,3,0.3333,0.0526
CUST_07537,3,2,61,4,0.6667,0.0656
CUST_08659,4,1,47,3,0.2500,0.0638
CUST_09286,3,2,48,2,0.6667,0.0417
CUST_08565,5,2,56,3,0.4000,0.0536
CUST_05953,0,0,57,5,0.0000,0.0877
CUST_03712,2,0,55,2,0.0000,0.0364
CUST_08051,2,0,49,2,0.0000,0.0408
CUST_07895,3,1,47,5,0.3333,0.1064
CUST_00933,2,1,50,3,0.5000,0.0600
CUST_05666,6,2,47,1,0.3333,0.0213
CUST_10863,2,0,54,3,0.0000,0.0556
CUST_06435,5,0,50,7,0.0000,0.1400
CUST_02731,6,2,48,3,0.3333,0.0625
CUST_08918,1,0,48,3,0.0000,0.0625
CUST_06213,3,2,66,3,0.6667,0.0455
CUST_08264,2,0,55,1,0.0000,0.0182
CUST_03181,2,0,69,8,0.0000,0.1159
CUST_08560,2,1,48,3,0.5000,0.0625
CUST_11548,1,0,53,3,0.0000,0.0566
CUST_05159,5,2,60,4,0.4000,0.0667
CUST_00264,3,0,54,6,0.0000,0.1111
CUST_00936,1,0,38,2,0.0000,0.0526
CUST_02576,3,1,45,2,0.3333,0.0444
CUST_10189,4,1,47,4,0.2500,0.0851
CUST_08829,4,0,38,3,0.0000,0.0789
CUST_00027,2,0,49,1,0.0000,0.0204
CUST_09862,4,1,56,3,0.2500,0.0536
CUST_05929,1,1,53,2,1.0000,0.0377
CUST_06672,0,0,56,3,0.0000,0.0536
CUST_01915,3,1,56,5,0.3333,0.0893
CUST_03375,3,2,40,5,0.6667,0.1250
CUST_02337,2,0,46,3,0.0000,0.0652
CUST_11528,1,1,50,5,1.0000,0.1000
CUST_01572,2,0,58,2,0.0000,0.0345
CUST_09377,1,0,53,2,0.0000,0.0377
CUST_01989,5,0,54,3,0.0000,0.0556
CUST_06307,3,1,47,0,0.3333,0.0000
CUST_09162,5,2,36,1,0.4000,0.0278
CUST_08573,2,0,50,2,0.0000,0.0400
CUST_09968,5,3,55,4,0.6000,0.0727
CUST_06272,3,1,43,8,0.3333,0.1860
CUST_07825,2,0,51,3,0.0000,0.0588
CUST_01954,2,0,55,3,0.0000,0.0545
CUST_08706,3,2,63,4,0.6667,0.0635
CUST_09835,2,0,55,5,0.0000,0.0909
CUST_09266,1,0,54,6,0.0000,0.1111
CUST_08966,6,4,53,2,0.6667,0.0377
CUST_01855,7,3,48,4,0.4286,0.0833
CUST_02379,2,1,38,2,0.5000,0.0526
CUST_11068,1,1,53,1,1.0000,0.0189
CUST_02220,3,2,53,2,0.6667,0.0377
CUST_09926,4,1,46,4,0.2500,0.0870
CUST_11355,5,4,45,1,0.8000,0.0222
CUST_07152,2,1,57,2,0.5000,0.0351
CUST_09341,2,1,49,4,0.5000,0.0816
CUST_09683,3,0,49,4,0.0000,0.0816
CUST_06674,5,1,48,1,0.2000,0.0208
CUST_06778,2,1,64,7,0.5000,0.1094
CUST_07038,2,2,40,0,1.0000,0.0000
CUST_07620,3,1,52,2,0.3333,0.0385
CUST_05850,4,1,65,4,0.2500,0.0615
CUST_02538,5,1,55,3,0.2000,0.0545
CUST_09454,6,0,55,4,0.0000,0.0727
CUST_08413,4,2,42,1,0.5000,0.0238
CUST_09649,5,4,46,3,0.8000,0.0652
CUST_02305,1,1,55,3,1.0000,0.0545
CUST_06514,3,2,44,3,0.6667,0.0682
CUST_02182,1,0,50,2,0.0000,0.0400
CUST_09298,5,3,39,2,0.6000,0.0513
CUST_06068,2,1,52,4,0.5000,0.0769
CUST_11787,1,0,35,1,0.0000,0.0286
CUST_07490,3,0,34,4,0.0000,0.1176
CUST_05328,5,1,55,5,0.2000,0.0909
CUST_01205,4,1,47,2,0.2500,0.0426
CUST_00479,4,1,40,3,0.2500,0.0750
CUST_02606,5,1,28,1,0.2000,0.0357
CUST_09250,4,1,42,2,0.2500,0.0476
CUST_03710,4,1,40,1,0.2500,0.0250
CUST_08585,4,1,55,3,0.2500,0.0545
CUST_02818,3,2,45,1,0.6667,0.0222
CUST_10480,2,0,50,1,0.0000,0.0200
CUST_07707,3,0,46,2,0.0000,0.0435
CUST_00729,6,2,46,0,0.3333,0.0000
CUST_00905,4,1,46,1,0.2500,0.0217
CUST_06096,2,1,43,2,0.5000,0.0465
CUST_06854,3,1,59,4,0.3333,0.0678
CUST_07405,2,1,57,1,0.5000,0.0175
CUST_10184,3,2,50,2,0.6667,0.0400
CUST_07134,4,2,52,1,0.5000,0.0192
CUST_03159,3,0,43,2,0.0000,0.0465
CUST_01402,1,0,45,5,0.0000,0.1111
CUST_11821,2,1,41,2,0.5000,0.0488
CUST_06840,6,1,47,0,0.1667,0.0000
CUST_05154,4,1,44,3,0.2500,0.0682
CUST_06942,2,1,31,4,0.5000,0.1290
