CustomerID,Age,Gender,Country,RegistrationDate,AcquisitionChannel,EmailOpens,EmailClicks,AdImpressions,AdClicks,TotalSpent,NumberOfOrders,DaysSinceLastPurchase,EmailClickRate,AdClickRate,AvgOrderValue,CustomerSegment,Churned
CUST_06517,55,Female,USA,2024-02-01 10:09:10.245853820,Google Ads,4,2,51,4,164.89,0,79,0.5,0.0784313725490196,0.0,Low Value,0
CUST_06518,36,Male,Japan,2024-02-01 11:36:46.683890324,Facebook Ads,3,2,55,2,487.48,1,10,0.6666666666666666,0.03636363636363636,487.48,Medium Value,0
CUST_06519,18,Male,USA,2024-02-01 13:04:23.121926828,Google Ads,6,3,53,3,99.54,3,3,0.5,0.05660377358490566,33.18,Low Value,1
CUST_06520,39,Male,Canada,2024-02-01 14:31:59.559963332,Organic Search,2,1,44,2,191.95,1,62,0.5,0.045454545454545456,191.95,Medium Value,0
CUST_06521,30,Female,Japan,2024-02-01 15:59:35.997999832,Facebook Ads,1,0,42,3,22.66,0,38,0.0,0.07142857142857142,0.0,Low Value,0
CUST_06522,34,Female,USA,2024-02-01 17:27:12.436036336,Organic Search,1,0,47,2,226.22,1,2,0.0,0.0425531914893617,226.22,Medium Value,0
CUST_06523,30,Male,USA,2024-02-01 18:54:48.874072840,Facebook Ads,3,0,39,4,142.86,3,64,0.0,0.10256410256410256,47.620000000000005,Medium Value,0
CUST_06524,44,Male,France,2024-02-01 20:22:25.312109344,Organic Search,3,1,58,2,198.5,2,61,0.3333333333333333,0.034482758620689655,99.25,Medium Value,0
CUST_06525,48,Female,USA,2024-02-01 21:50:01.750145844,Referral,3,2,48,4,11.03,4,9,0.6666666666666666,0.08333333333333333,2.7575,Low Value,0
CUST_06526,38,Male,USA,2024-02-01 23:17:38.188182348,Referral,2,1,52,3,20.39,2,1,0.5,0.057692307692307696,10.195,Low Value,0
CUST_06527,30,Female,Canada,2024-02-02 00:45:14.626218852,Email,3,1,44,3,119.94,4,28,0.3333333333333333,0.06818181818181818,29.985,Medium Value,0
CUST_06528,34,Male,Germany,2024-02-02 02:12:51.064255356,Google Ads,3,1,63,7,53.56,2,17,0.3333333333333333,0.1111111111111111,26.78,Low Value,0
CUST_06529,35,Female,USA,2024-02-02 03:40:27.502291860,Facebook Ads,2,0,39,0,219.12,4,107,0.0,0.0,54.78,Medium Value,0
CUST_06530,25,Female,USA,2024-02-02 05:08:03.940328360,Facebook Ads,4,0,56,0,46.31,4,23,0.0,0.0,11.5775,Low Value,0
CUST_06531,41,Other,USA,2024-02-02 06:35:40.378364864,Direct,4,1,48,0,40.45,4,20,0.25,0.0,10.1125,Low Value,0
CUST_06532,40,Female,USA,2024-02-02 08:03:16.816401368,Email,3,0,54,2,249.67,3,31,0.0,0.037037037037037035,83.22333333333333,Medium Value,0
CUST_06533,53,Male,UK,2024-02-02 09:30:53.254437872,Organic Search,2,1,56,2,17.82,0,48,0.5,0.03571428571428571,0.0,Low Value,0
CUST_06534,50,Female,USA,2024-02-02 10:58:29.692474372,Organic Search,4,1,50,2,37.23,0,97,0.25,0.04,0.0,Low Value,1
CUST_06535,26,Male,UK,2024-02-02 12:26:06.130510876,Email,4,0,60,1,24.83,3,72,0.0,0.016666666666666666,8.276666666666666,Low Value,1
CUST_06536,44,Other,Canada,2024-02-02 13:53:42.568547380,Email,3,1,60,5,94.07,2,18,0.3333333333333333,0.08333333333333333,47.035,Low Value,0
CUST_06537,23,Female,USA,2024-02-02 15:21:19.006583884,Google Ads,2,1,46,1,19.7,1,37,0.5,0.021739130434782608,19.7,Low Value,0
CUST_06538,43,Male,USA,2024-02-02 16:48:55.444620384,Google Ads,3,2,44,2,195.24,1,117,0.6666666666666666,0.045454545454545456,195.24,Medium Value,1
CUST_06539,28,Male,USA,2024-02-02 18:16:31.882656888,Organic Search,4,2,56,5,549.73,4,0,0.5,0.08928571428571429,137.4325,High Value,0
CUST_06540,22,Female,USA,2024-02-02 19:44:08.320693392,Referral,5,1,46,2,69.32,1,1,0.2,0.043478260869565216,69.32,Low Value,0
CUST_06541,38,Other,UK,2024-02-02 21:11:44.758729896,Facebook Ads,3,1,52,2,7.58,0,14,0.3333333333333333,0.038461538461538464,0.0,Low Value,0
CUST_06542,18,Female,Germany,2024-02-02 22:39:21.196766396,Email,2,2,63,4,204.35,3,24,1.0,0.06349206349206349,68.11666666666666,Medium Value,0
CUST_06543,18,Male,USA,2024-02-03 00:06:57.634802900,Facebook Ads,4,2,48,7,81.2,1,60,0.5,0.14583333333333334,81.2,Low Value,0
CUST_06544,32,Male,UK,2024-02-03 01:34:34.072839404,Email,4,1,49,3,150.64,3,2,0.25,0.061224489795918366,50.21333333333333,Medium Value,0
CUST_06545,35,Male,Japan,2024-02-03 03:02:10.510875908,Google Ads,4,2,52,3,17.47,3,22,0.5,0.057692307692307696,5.823333333333333,Low Value,0
CUST_06546,30,Female,USA,2024-02-03 04:29:46.948912408,Organic Search,1,0,48,1,94.06,3,1,0.0,0.020833333333333332,31.353333333333335,Low Value,0
CUST_06547,18,Other,Canada,2024-02-03 05:57:23.386948912,Email,0,0,57,2,391.93,1,220,0.0,0.03508771929824561,391.93,Medium Value,1
CUST_06548,25,Female,Germany,2024-02-03 07:24:59.824985416,Email,3,1,56,4,71.0,2,73,0.3333333333333333,0.07142857142857142,35.5,Low Value,0
CUST_06549,39,Female,USA,2024-02-03 08:52:36.263021920,Google Ads,2,0,44,3,214.03,2,50,0.0,0.06818181818181818,107.015,Medium Value,0
CUST_06550,41,Female,France,2024-02-03 10:20:12.701058424,Organic Search,4,2,49,1,269.24,2,1,0.5,0.02040816326530612,134.62,Medium Value,0
CUST_06551,34,Female,Japan,2024-02-03 11:47:49.139094924,Google Ads,5,4,59,3,67.58,5,45,0.8,0.05084745762711865,13.516,Low Value,1
CUST_06552,48,Female,USA,2024-02-03 13:15:25.577131428,Facebook Ads,2,0,56,5,285.27,1,10,0.0,0.08928571428571429,285.27,Medium Value,0
CUST_06553,39,Female,France,2024-02-03 14:43:02.015167932,Facebook Ads,3,1,52,1,149.43,2,5,0.3333333333333333,0.019230769230769232,74.715,Medium Value,0
CUST_06554,26,Male,USA,2024-02-03 16:10:38.453204436,Facebook Ads,2,0,46,3,81.08,3,47,0.0,0.06521739130434782,27.026666666666667,Low Value,0
CUST_06555,31,Female,USA,2024-02-03 17:38:14.891240936,Google Ads,3,0,43,1,50.83,3,1,0.0,0.023255813953488372,16.94333333333333,Low Value,0
CUST_06556,18,Male,Canada,2024-02-03 19:05:51.329277440,Referral,5,0,45,0,60.44,4,46,0.0,0.0,15.11,Low Value,0
CUST_06557,33,Male,USA,2024-02-03 20:33:27.767313944,Facebook Ads,4,1,53,2,65.6,0,62,0.25,0.03773584905660377,0.0,Low Value,0
CUST_06558,48,Female,Canada,2024-02-03 22:01:04.205350448,Organic Search,0,0,46,2,90.85,3,10,0.0,0.043478260869565216,30.28333333333333,Low Value,0
CUST_06559,43,Female,USA,2024-02-03 23:28:40.643386948,Organic Search,4,0,45,3,336.15,4,0,0.0,0.06666666666666667,84.0375,Medium Value,0
CUST_06560,51,Female,Germany,2024-02-04 00:56:17.081423452,Organic Search,6,3,48,1,261.37,2,23,0.5,0.020833333333333332,130.685,Medium Value,0
CUST_06561,31,Male,Canada,2024-02-04 02:23:53.519459956,Email,6,2,51,4,428.35,2,86,0.3333333333333333,0.0784313725490196,214.175,Medium Value,0
CUST_06562,51,Female,Canada,2024-02-04 03:51:29.957496460,Referral,5,1,45,1,32.87,1,29,0.2,0.022222222222222223,32.87,Low Value,0
CUST_06563,32,Female,USA,2024-02-04 05:19:06.395532960,Referral,4,1,48,1,192.09,6,5,0.25,0.020833333333333332,32.015,Medium Value,0
CUST_06564,52,Male,USA,2024-02-04 06:46:42.833569464,Facebook Ads,0,0,49,2,79.31,3,54,0.0,0.04081632653061224,26.436666666666667,Low Value,0
CUST_06565,34,Female,USA,2024-02-04 08:14:19.271605968,Organic Search,5,2,50,5,430.01,1,57,0.4,0.1,430.01,Medium Value,0
CUST_06566,43,Male,Germany,2024-02-04 09:41:55.709642472,Google Ads,2,1,49,3,76.84,4,33,0.5,0.061224489795918366,19.21,Low Value,0
CUST_06567,52,Male,USA,2024-02-04 11:09:32.147678972,Google Ads,2,0,41,1,325.64,5,6,0.0,0.024390243902439025,65.128,Medium Value,1
CUST_06568,32,Female,UK,2024-02-04 12:37:08.585715476,Email,3,0,50,2,644.4,6,5,0.0,0.04,107.39999999999999,High Value,0
CUST_06569,37,Male,USA,2024-02-04 14:04:45.023751980,Direct,3,1,42,3,453.26,2,4,0.3333333333333333,0.07142857142857142,226.63,Medium Value,0
CUST_06570,50,Male,UK,2024-02-04 15:32:21.461788484,Organic Search,3,0,42,0,511.18,4,45,0.0,0.0,127.795,High Value,0
CUST_06571,33,Male,Canada,2024-02-04 16:59:57.899824984,Organic Search,0,0,60,6,209.69,3,23,0.0,0.1,69.89666666666666,Medium Value,0
CUST_06572,19,Male,Canada,2024-02-04 18:27:34.337861488,Google Ads,5,2,51,4,102.9,4,0,0.4,0.0784313725490196,25.725,Medium Value,0
CUST_06573,60,Male,Germany,2024-02-04 19:55:10.775897992,Email,2,2,44,4,83.65,4,11,1.0,0.09090909090909091,20.9125,Low Value,0
CUST_06574,29,Male,Canada,2024-02-04 21:22:47.213934496,Facebook Ads,2,0,69,4,30.04,5,14,0.0,0.057971014492753624,6.008,Low Value,0
CUST_06575,36,Male,France,2024-02-04 22:50:23.651971000,Organic Search,4,0,42,2,39.1,1,23,0.0,0.047619047619047616,39.1,Low Value,0
CUST_06576,48,Male,Germany,2024-02-05 00:18:00.090007500,Google Ads,0,0,44,1,31.86,3,40,0.0,0.022727272727272728,10.62,Low Value,0
CUST_06577,27,Male,Canada,2024-02-05 01:45:36.528044004,Email,3,0,62,2,79.55,2,28,0.0,0.03225806451612903,39.775,Low Value,0
CUST_06578,22,Male,Australia,2024-02-05 03:13:12.966080508,Direct,4,1,55,1,157.13,2,21,0.25,0.01818181818181818,78.565,Medium Value,0
CUST_06579,38,Female,France,2024-02-05 04:40:49.404117012,Referral,3,0,51,0,337.37,3,34,0.0,0.0,112.45666666666666,Medium Value,0
CUST_06580,18,Female,Canada,2024-02-05 06:08:25.842153512,Referral,5,1,44,0,60.78,3,34,0.2,0.0,20.26,Low Value,0
CUST_06581,31,Male,USA,2024-02-05 07:36:02.280190016,Facebook Ads,4,0,57,1,65.08,3,4,0.0,0.017543859649122806,21.69333333333333,Low Value,0
CUST_06582,37,Female,UK,2024-02-05 09:03:38.718226520,Direct,6,2,60,1,112.62,2,193,0.3333333333333333,0.016666666666666666,56.31,Medium Value,1
CUST_06583,31,Other,USA,2024-02-05 10:31:15.156263024,Referral,2,1,34,3,2.9,1,34,0.5,0.08823529411764706,2.9,Low Value,0
CUST_06584,18,Female,Canada,2024-02-05 11:58:51.594299524,Referral,4,1,63,1,34.42,4,24,0.25,0.015873015873015872,8.605,Low Value,0
CUST_06585,54,Male,UK,2024-02-05 13:26:28.032336028,Direct,3,1,41,3,260.48,4,2,0.3333333333333333,0.07317073170731707,65.12,Medium Value,0
CUST_06586,36,Female,UK,2024-02-05 14:54:04.470372532,Direct,3,0,39,2,81.35,1,14,0.0,0.05128205128205128,81.35,Low Value,0
CUST_06587,52,Male,Germany,2024-02-05 16:21:40.908409036,Google Ads,3,2,46,5,32.47,1,24,0.6666666666666666,0.10869565217391304,32.47,Low Value,0
CUST_06588,31,Male,Germany,2024-02-05 17:49:17.346445536,Google Ads,5,1,63,3,387.67,3,7,0.2,0.047619047619047616,129.22333333333333,Medium Value,0
CUST_06589,24,Male,USA,2024-02-05 19:16:53.784482040,Organic Search,3,1,63,3,221.78,2,1,0.3333333333333333,0.047619047619047616,110.89,Medium Value,0
CUST_06590,38,Male,USA,2024-02-05 20:44:30.222518544,Email,8,2,55,3,63.95,2,44,0.25,0.05454545454545454,31.975,Low Value,0
CUST_06591,32,Female,UK,2024-02-05 22:12:06.660555048,Facebook Ads,6,4,53,2,506.85,2,5,0.6666666666666666,0.03773584905660377,253.425,Medium Value,0
CUST_06592,20,Female,Canada,2024-02-05 23:39:43.098591548,Organic Search,2,0,29,2,606.95,2,118,0.0,0.06896551724137931,303.475,Medium Value,1
CUST_06593,52,Female,Germany,2024-02-06 01:07:19.536628052,Google Ads,2,0,64,4,48.68,1,62,0.0,0.0625,48.68,Low Value,0
CUST_06594,27,Male,USA,2024-02-06 02:34:55.974664556,Google Ads,6,1,57,4,398.47,2,0,0.16666666666666666,0.07017543859649122,199.235,Medium Value,1
CUST_06595,18,Male,USA,2024-02-06 04:02:32.412701060,Facebook Ads,3,0,55,5,59.83,3,49,0.0,0.09090909090909091,19.94333333333333,Low Value,0
CUST_06596,50,Male,UK,2024-02-06 05:30:08.850737560,Google Ads,2,1,45,3,231.32,1,17,0.5,0.06666666666666667,231.32,Medium Value,0
CUST_06597,28,Male,Canada,2024-02-06 06:57:45.288774064,Organic Search,2,0,48,5,64.95,1,13,0.0,0.10416666666666667,64.95,Low Value,0
CUST_06598,27,Other,USA,2024-02-06 08:25:21.726810568,Direct,3,0,54,3,365.31,1,21,0.0,0.05555555555555555,365.31,Medium Value,0
CUST_06599,18,Female,Canada,2024-02-06 09:52:58.164847072,Organic Search,2,0,45,1,49.87,7,24,0.0,0.022222222222222223,7.124285714285714,Low Value,0
CUST_06600,55,Female,USA,2024-02-06 11:20:34.602883576,Organic Search,3,0,38,1,5.74,2,42,0.0,0.02631578947368421,2.87,Low Value,0
CUST_06601,19,Female,USA,2024-02-06 12:48:11.040920076,Google Ads,3,2,47,4,35.31,7,91,0.6666666666666666,0.0851063829787234,5.0442857142857145,Low Value,1
CUST_06602,35,Male,USA,2024-02-06 14:15:47.478956580,Email,2,0,45,3,123.13,3,71,0.0,0.06666666666666667,41.04333333333333,Medium Value,0
CUST_06603,45,Male,UK,2024-02-06 15:43:23.916993084,Referral,5,1,54,2,38.92,2,36,0.2,0.037037037037037035,19.46,Low Value,0
CUST_06604,40,Female,Australia,2024-02-06 17:11:00.355029588,Organic Search,5,1,50,3,108.63,3,27,0.2,0.06,36.21,Medium Value,0
CUST_06605,34,Male,USA,2024-02-06 18:38:36.793066088,Google Ads,2,0,54,3,47.95,6,20,0.0,0.05555555555555555,7.991666666666667,Low Value,0
CUST_06606,18,Female,USA,2024-02-06 20:06:13.231102592,Referral,5,2,41,7,76.63,4,15,0.4,0.17073170731707318,19.1575,Low Value,0
CUST_06607,25,Male,Germany,2024-02-06 21:33:49.669139096,Direct,3,3,52,2,608.85,1,52,1.0,0.038461538461538464,608.85,Medium Value,0
CUST_06608,37,Male,Australia,2024-02-06 23:01:26.107175600,Facebook Ads,0,0,40,4,17.23,3,37,0.0,0.1,5.743333333333333,Low Value,0
CUST_06609,25,Female,USA,2024-02-07 00:29:02.545212100,Google Ads,4,3,60,2,134.55,2,4,0.75,0.03333333333333333,67.275,Medium Value,0
CUST_06610,37,Female,USA,2024-02-07 01:56:38.983248604,Facebook Ads,5,0,45,3,398.74,1,32,0.0,0.06666666666666667,398.74,Medium Value,0
CUST_06611,43,Male,USA,2024-02-07 03:24:15.421285108,Google Ads,1,0,42,3,97.97,4,6,0.0,0.07142857142857142,24.4925,Low Value,1
CUST_06612,46,Female,USA,2024-02-07 04:51:51.859321612,Referral,3,0,56,5,800.17,4,0,0.0,0.08928571428571429,200.0425,High Value,1
CUST_06613,20,Male,UK,2024-02-07 06:19:28.297358112,Direct,2,1,49,2,39.94,4,32,0.5,0.04081632653061224,9.985,Low Value,0
CUST_06614,61,Female,Japan,2024-02-07 07:47:04.735394616,Organic Search,4,2,44,4,8.91,7,26,0.5,0.09090909090909091,1.272857142857143,Low Value,0
CUST_06615,44,Male,Germany,2024-02-07 09:14:41.173431120,Organic Search,1,1,61,3,8.56,3,38,1.0,0.04918032786885246,2.8533333333333335,Low Value,0
CUST_06616,34,Male,Japan,2024-02-07 10:42:17.611467624,Organic Search,5,2,52,3,197.43,6,57,0.4,0.057692307692307696,32.905,Medium Value,0
CUST_06617,48,Female,Canada,2024-02-07 12:09:54.049504124,Facebook Ads,1,0,48,1,95.73,5,19,0.0,0.020833333333333332,19.146,Low Value,0
CUST_06618,63,Male,Australia,2024-02-07 13:37:30.487540628,Organic Search,6,2,49,4,203.62,3,11,0.3333333333333333,0.08163265306122448,67.87333333333333,Medium Value,0
CUST_06619,18,Female,USA,2024-02-07 15:05:06.925577132,Referral,3,1,51,6,535.92,4,30,0.3333333333333333,0.11764705882352941,133.98,High Value,0
CUST_06620,32,Female,USA,2024-02-07 16:32:43.363613636,Referral,5,2,51,4,241.66,3,0,0.4,0.0784313725490196,80.55333333333333,Medium Value,0
CUST_06621,18,Male,Germany,2024-02-07 18:00:19.801650136,Google Ads,1,0,47,1,331.93,4,27,0.0,0.02127659574468085,82.9825,Medium Value,0
CUST_06622,37,Female,USA,2024-02-07 19:27:56.239686640,Email,2,0,66,1,56.52,3,3,0.0,0.015151515151515152,18.84,Low Value,0
CUST_06623,39,Female,USA,2024-02-07 20:55:32.677723144,Facebook Ads,1,1,48,0,68.08,1,41,1.0,0.0,68.08,Low Value,0
CUST_06624,34,Male,Germany,2024-02-07 22:23:09.115759648,Organic Search,2,2,46,3,123.04,4,12,1.0,0.06521739130434782,30.76,Medium Value,0
CUST_06625,27,Female,USA,2024-02-07 23:50:45.553796152,Email,2,1,54,4,5.22,4,46,0.5,0.07407407407407407,1.305,Low Value,0
CUST_06626,18,Female,UK,2024-02-08 01:18:21.991832652,Facebook Ads,2,0,48,3,122.99,3,19,0.0,0.0625,40.99666666666666,Medium Value,0
CUST_06627,39,Female,USA,2024-02-08 02:45:58.429869156,Organic Search,5,1,54,3,272.38,3,3,0.2,0.05555555555555555,90.79333333333334,Medium Value,0
CUST_06628,52,Female,France,2024-02-08 04:13:34.867905660,Email,1,1,43,4,94.76,1,19,1.0,0.09302325581395349,94.76,Low Value,0
CUST_06629,27,Female,USA,2024-02-08 05:41:11.305942164,Facebook Ads,6,1,50,2,206.86,3,14,0.16666666666666666,0.04,68.95333333333333,Medium Value,1
CUST_06630,40,Other,Canada,2024-02-08 07:08:47.743978664,Referral,4,0,49,2,55.51,4,3,0.0,0.04081632653061224,13.8775,Low Value,0
CUST_06631,18,Female,USA,2024-02-08 08:36:24.182015168,Google Ads,2,0,48,1,151.45,1,50,0.0,0.020833333333333332,151.45,Medium Value,0
CUST_06632,40,Male,France,2024-02-08 10:04:00.620051672,Google Ads,3,1,55,10,148.33,3,23,0.3333333333333333,0.18181818181818182,49.443333333333335,Medium Value,0
CUST_06633,30,Male,UK,2024-02-08 11:31:37.058088176,Google Ads,2,1,56,6,126.66,5,20,0.5,0.10714285714285714,25.332,Medium Value,0
CUST_06634,25,Male,USA,2024-02-08 12:59:13.496124676,Google Ads,2,0,56,2,215.62,3,32,0.0,0.03571428571428571,71.87333333333333,Medium Value,0
CUST_06635,25,Female,USA,2024-02-08 14:26:49.934161180,Email,3,0,54,1,420.65,2,20,0.0,0.018518518518518517,210.325,Medium Value,0
CUST_06636,30,Female,USA,2024-02-08 15:54:26.372197684,Organic Search,4,2,51,4,394.58,2,36,0.5,0.0784313725490196,197.29,Medium Value,0
CUST_06637,39,Male,UK,2024-02-08 17:22:02.810234188,Facebook Ads,1,0,45,1,7.9,2,84,0.0,0.022222222222222223,3.95,Low Value,0
CUST_06638,19,Male,Canada,2024-02-08 18:49:39.248270688,Google Ads,2,2,54,1,11.28,3,12,1.0,0.018518518518518517,3.76,Low Value,0
CUST_06639,30,Male,USA,2024-02-08 20:17:15.686307192,Google Ads,1,0,55,4,23.54,4,43,0.0,0.07272727272727272,5.885,Low Value,0
CUST_06640,34,Male,Germany,2024-02-08 21:44:52.124343696,Email,2,0,50,3,465.35,3,8,0.0,0.06,155.11666666666667,Medium Value,0
CUST_06641,21,Female,Australia,2024-02-08 23:12:28.562380200,Email,1,1,48,1,14.61,3,80,1.0,0.020833333333333332,4.87,Low Value,0
CUST_06642,56,Female,USA,2024-02-09 00:40:05.000416700,Facebook Ads,7,1,57,2,176.83,1,98,0.14285714285714285,0.03508771929824561,176.83,Medium Value,1
CUST_06643,24,Female,Canada,2024-02-09 02:07:41.438453204,Google Ads,3,1,49,1,202.24,0,9,0.3333333333333333,0.02040816326530612,0.0,Low Value,0
CUST_06644,26,Male,UK,2024-02-09 03:35:17.876489708,Google Ads,4,2,60,3,181.01,3,16,0.5,0.05,60.336666666666666,Medium Value,0
CUST_06645,23,Female,UK,2024-02-09 05:02:54.314526212,Google Ads,3,2,63,1,264.52,2,2,0.6666666666666666,0.015873015873015872,132.26,Medium Value,0
CUST_06646,56,Female,USA,2024-02-09 06:30:30.752562716,Google Ads,2,1,50,2,86.22,6,10,0.5,0.04,14.37,Low Value,0
CUST_06647,41,Female,USA,2024-02-09 07:58:07.190599216,Organic Search,1,0,54,6,253.12,1,4,0.0,0.1111111111111111,253.12,Medium Value,0
CUST_06648,23,Female,USA,2024-02-09 09:25:43.628635720,Facebook Ads,5,0,69,4,222.47,8,0,0.0,0.057971014492753624,27.80875,Medium Value,0
CUST_06649,48,Male,UK,2024-02-09 10:53:20.066672224,Google Ads,3,0,52,2,35.1,1,19,0.0,0.038461538461538464,35.1,Low Value,0
CUST_06650,37,Male,UK,2024-02-09 12:20:56.504708728,Email,2,1,47,5,133.77,4,7,0.5,0.10638297872340426,33.4425,Medium Value,0
CUST_06651,38,Female,USA,2024-02-09 13:48:32.942745228,Email,5,2,60,2,338.83,0,76,0.4,0.03333333333333333,0.0,Low Value,0
CUST_06652,30,Female,USA,2024-02-09 15:16:09.380781732,Facebook Ads,4,0,47,3,133.34,0,29,0.0,0.06382978723404255,0.0,Low Value,0
CUST_06653,26,Female,USA,2024-02-09 16:43:45.818818236,Google Ads,3,0,45,1,141.42,4,11,0.0,0.022222222222222223,35.355,Medium Value,0
CUST_06654,39,Male,France,2024-02-09 18:11:22.256854740,Organic Search,2,0,53,2,686.13,2,53,0.0,0.03773584905660377,343.065,Medium Value,1
CUST_06655,28,Female,USA,2024-02-09 19:38:58.694891240,Organic Search,2,2,53,2,55.4,4,13,1.0,0.03773584905660377,13.85,Low Value,0
CUST_06656,56,Male,Canada,2024-02-09 21:06:35.132927744,Facebook Ads,2,1,59,3,248.6,2,37,0.5,0.05084745762711865,124.3,Medium Value,0
CUST_06657,19,Other,France,2024-02-09 22:34:11.570964248,Facebook Ads,2,1,46,2,203.21,4,73,0.5,0.043478260869565216,50.8025,Medium Value,0
CUST_06658,53,Female,France,2024-02-10 00:01:48.009000752,Google Ads,5,2,54,4,676.24,2,3,0.4,0.07407407407407407,338.12,Medium Value,0
CUST_06659,33,Female,UK,2024-02-10 01:29:24.447037252,Organic Search,3,2,48,3,168.17,3,25,0.6666666666666666,0.0625,56.056666666666665,Medium Value,0
CUST_06660,38,Female,USA,2024-02-10 02:57:00.885073756,Email,3,3,61,6,22.59,4,28,1.0,0.09836065573770492,5.6475,Low Value,1
CUST_06661,44,Male,France,2024-02-10 04:24:37.323110260,Google Ads,2,2,50,2,785.1,3,63,1.0,0.04,261.7,High Value,1
CUST_06662,27,Male,Germany,2024-02-10 05:52:13.761146764,Facebook Ads,2,1,58,3,55.41,3,61,0.5,0.05172413793103448,18.47,Low Value,0
CUST_06663,45,Male,Germany,2024-02-10 07:19:50.199183264,Direct,3,0,57,5,68.2,1,12,0.0,0.08771929824561403,68.2,Low Value,1
CUST_06664,18,Male,USA,2024-02-10 08:47:26.637219768,Email,2,1,47,1,100.54,3,1,0.5,0.02127659574468085,33.513333333333335,Medium Value,0
CUST_06665,26,Female,USA,2024-02-10 10:15:03.075256272,Facebook Ads,1,1,44,3,304.13,2,32,1.0,0.06818181818181818,152.065,Medium Value,0
CUST_06666,23,Male,Germany,2024-02-10 11:42:39.513292776,Organic Search,1,1,41,2,1.46,4,4,1.0,0.04878048780487805,0.365,Low Value,0
CUST_06667,19,Female,Japan,2024-02-10 13:10:15.951329276,Google Ads,5,1,62,3,371.21,4,11,0.2,0.04838709677419355,92.8025,Medium Value,0
CUST_06668,32,Male,France,2024-02-10 14:37:52.389365780,Email,6,2,44,1,660.27,2,5,0.3333333333333333,0.022727272727272728,330.135,Medium Value,0
CUST_06669,39,Female,France,2024-02-10 16:05:28.827402284,Organic Search,1,0,51,2,272.95,0,24,0.0,0.0392156862745098,0.0,Low Value,0
CUST_06670,43,Female,Canada,2024-02-10 17:33:05.265438788,Referral,6,1,50,5,2.65,7,54,0.16666666666666666,0.1,0.37857142857142856,Low Value,0
CUST_06671,37,Male,USA,2024-02-10 19:00:41.703475292,Organic Search,4,1,52,0,625.39,2,5,0.25,0.0,312.695,Medium Value,0
CUST_06672,27,Male,Germany,2024-02-10 20:28:18.141511792,Facebook Ads,0,0,56,3,1.61,3,54,0.0,0.05357142857142857,0.5366666666666667,Low Value,0
CUST_06673,39,Male,Germany,2024-02-10 21:55:54.579548296,Organic Search,3,0,56,3,225.25,4,5,0.0,0.05357142857142857,56.3125,Medium Value,0
CUST_06674,36,Female,Germany,2024-02-10 23:23:31.017584800,Referral,5,1,48,1,0.21,3,10,0.2,0.020833333333333332,0.06999999999999999,Low Value,0
CUST_06675,46,Female,Japan,2024-02-11 00:51:07.455621304,Email,4,2,44,2,72.45,2,25,0.5,0.045454545454545456,36.225,Low Value,0
CUST_06676,44,Male,USA,2024-02-11 02:18:43.893657804,Google Ads,2,2,40,4,277.08,2,8,1.0,0.1,138.54,Medium Value,1
CUST_06677,35,Female,USA,2024-02-11 03:46:20.331694308,Referral,4,2,61,4,565.16,2,19,0.5,0.06557377049180328,282.58,Medium Value,1
CUST_06678,24,Male,Australia,2024-02-11 05:13:56.769730812,Google Ads,4,0,50,4,5.29,1,28,0.0,0.08,5.29,Low Value,0
CUST_06679,27,Female,USA,2024-02-11 06:41:33.207767316,Google Ads,2,0,53,2,349.65,5,42,0.0,0.03773584905660377,69.92999999999999,Medium Value,0
CUST_06680,28,Male,Germany,2024-02-11 08:09:09.645803816,Facebook Ads,3,1,45,3,127.94,2,5,0.3333333333333333,0.06666666666666667,63.97,Medium Value,0
CUST_06681,31,Female,Australia,2024-02-11 09:36:46.083840320,Facebook Ads,4,2,56,1,175.24,3,75,0.5,0.017857142857142856,58.413333333333334,Medium Value,1
CUST_06682,38,Female,USA,2024-02-11 11:04:22.521876824,Organic Search,1,0,36,3,104.9,3,7,0.0,0.08333333333333333,34.96666666666667,Medium Value,0
CUST_06683,43,Female,France,2024-02-11 12:31:58.959913328,Facebook Ads,4,1,52,1,81.89,2,6,0.25,0.019230769230769232,40.945,Low Value,0
CUST_06684,34,Male,USA,2024-02-11 13:59:35.397949828,Google Ads,4,1,46,1,40.42,3,0,0.25,0.021739130434782608,13.473333333333334,Low Value,0
CUST_06685,35,Male,France,2024-02-11 15:27:11.835986332,Organic Search,2,1,44,3,89.63,0,0,0.5,0.06818181818181818,0.0,Low Value,0
CUST_06686,36,Female,USA,2024-02-11 16:54:48.274022836,Organic Search,5,0,57,2,438.07,4,10,0.0,0.03508771929824561,109.5175,Medium Value,0
CUST_06687,28,Male,UK,2024-02-11 18:22:24.712059340,Referral,2,1,58,4,18.17,2,63,0.5,0.06896551724137931,9.085,Low Value,0
CUST_06688,23,Male,Germany,2024-02-11 19:50:01.150095840,Facebook Ads,2,1,49,6,667.31,3,12,0.5,0.12244897959183673,222.43666666666664,High Value,1
CUST_06689,18,Female,Canada,2024-02-11 21:17:37.588132344,Google Ads,5,0,60,2,31.55,2,58,0.0,0.03333333333333333,15.775,Low Value,0
CUST_06690,26,Male,Germany,2024-02-11 22:45:14.026168848,Email,2,0,56,6,9.78,1,1,0.0,0.10714285714285714,9.78,Low Value,0
